MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Slope,LogNum,Dia,DecayCl,CWDFuConSt,Comment,UV1,UV2,UV3,NumTran,TranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited,X
PIED 14,01Post,10/2/1993 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 14,01Post,10/2/1993 12:00:00 AM,1,1,1,,8,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIED 14,01Post,10/2/1993 12:00:00 AM,2,2,0,,3.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 14,01Post,10/2/1993 12:00:00 AM,3,2,0,,4,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 14,01Year1,7/10/1994 12:00:00 AM,1,1,1,,3.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIED 14,01Year1,7/10/1994 12:00:00 AM,2,2,0,,4,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 14,01Year2,7/6/1995 12:00:00 AM,1,1,1,,4,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,2,2,0,,9,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,3,2,0,,3.2,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,4,3,2,,4.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,5,3,2,,5.2,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 14,01Year2,7/6/1995 12:00:00 AM,6,3,2,,5.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,,,,,,,,,,,,4,100,Cierley,Brannfors,,,,,True,
PIED 14,02Pre,9/10/2023 11:42:56 PM,1,2,0,1,3.5,3,PIED,,,,,,,,,,,,,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,2,2,0,2,3.5,4,PIED,,,,,,,,,,,,,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,3,2,0,3,7.5,4,PIED,,,,,,,,,,,,,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,4,3,2,4,3.5,4,PIED,,,,,,,,,,,,,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,5,3,2,5,5,4,PIED,,,,,,,,,,,,,,
PIED 14,02Pre,9/10/2023 11:42:56 PM,6,4,0,6,4,4,PIED,,,,,,,,,,,,,,
PIED 14,Pre,7/27/1993 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 14,Pre,7/27/1993 12:00:00 AM,1,1,1,,6,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIED 14,Pre,7/27/1993 12:00:00 AM,2,2,0,,8,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIED 14,Pre,7/27/1993 12:00:00 AM,3,2,0,,3.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIED 14,Pre,7/27/1993 12:00:00 AM,4,3,2,,13,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 01,01Post,7/21/1992 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 01,01Post,7/21/1992 12:00:00 AM,1,1,4,,3.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIED 01,01Year1,6/16/1993 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 01,01Year2,5/19/1994 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 01,01Year5,6/13/1997 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 01,02Pre,9/14/2023 4:03:03 PM,,,,,,,,,,,,4,100,Cierley,Brannfors,,,,CWD transects extended to 100' in 2021 for consistency across PIED monitoring type,True,
PIED 01,02Pre,9/14/2023 4:03:03 PM,1,1,1,1,6,4,PIED,CWD found between 50' to 100' ,,,,,,,,,,,,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,2,3,4,2,3.5,3,PIED,CWD found between 50' to 100',,,,,,,,,,,,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,3,3,4,3,5.5,4,PIED,CWD found between 50' to 100',,,,,,,,,,,,,
PIED 01,02Pre,9/14/2023 4:03:03 PM,4,4,1,4,7.5,4,PIED,CWD found between 50' to 100',,,,,,,,,,,,,
PIED 01,Pre,5/24/1991 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 12,01Post,7/19/1992 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 12,01Post,7/19/1992 12:00:00 AM,1,1,8,,3.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,,,,,,,,,,,,3,50,,,,,,,True,
PIED 12,01Year5,6/20/1997 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 12,01Year5,6/20/1997 12:00:00 AM,1,1,8,,6.2,3,PIED,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,2,1,8,,3.4,3,PIED,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,,,,,,,,,,,,4,100,Lakin,Brannfors,,,,CWD transects extended to 100' in 2021 for consistency across PIED monitoring type,True,
PIED 12,02Pre,9/15/2023 11:30:20 PM,1,2,14,1,6,4,PIED,,,,,,,,,,,,,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,2,2,14,2,5,3,PIED,,,,,,,,,,,,,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,3,3,15,3,3,4,PIED,,,,,,,,,,,,,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 12,02Year2,4/11/2002 12:00:00 AM,1,1,5,,3.1,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,2,2,8,,5.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIED 12,Pre,6/11/1991 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 12,Pre,6/11/1991 12:00:00 AM,1,1,8,,4.3,3,PIED,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIED 04,01Post,7/11/1992 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 04,01Post,7/11/1992 12:00:00 AM,1,1,2,,3.2,3,PIED,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIED 04,01Post,7/11/1992 12:00:00 AM,2,2,2,,3.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIED 04,01Post,7/11/1992 12:00:00 AM,3,2,2,,4,3,PIED,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIED 04,01Post,7/11/1992 12:00:00 AM,4,2,2,,4.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIED 04,01Post,7/11/1992 12:00:00 AM,5,2,2,,4.3,3,PIED,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIED 04,01Post,7/11/1992 12:00:00 AM,6,3,3,,3.3,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 04,01Year1,6/16/1993 12:00:00 AM,1,1,3,,3.1,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 04,01Year2,7/2/1994 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 04,01Year2,7/2/1994 12:00:00 AM,1,1,2,,6,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIED 04,01Year5,7/23/1997 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 04,01Year5,7/23/1997 12:00:00 AM,1,1,6,,8.8,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 04,01Year5,7/23/1997 12:00:00 AM,2,2,3,,4.8,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,,,,,,,,,,,,4,100,Cierley,Brannfors,,,,CWD transects extended to 100' in 2021 for consistency across PIED monitoring type,True,
PIED 04,02Pre,9/14/2023 9:58:03 PM,1,1,6,1,8.5,4,PIED,,,,,,,,,,,,,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,2,2,4,2,11,4,PIED,CWD found between 50ft to 100ft,,,,,,,,,,,,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,3,2,4,3,11.5,4,PIED,,,,,,,,,,,,,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,4,3,3,4,5,4,PIED,CWD found between 50ft to 100ft,,,,,,,,,,,,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,5,3,3,5,14.5,4,PIED,CWD found between 50ft to 100ft,,,,,,,,,,,,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,6,3,3,6,6.5,4,PIED,,,,,,,,,,,,,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,7,4,7,7,4.5,4,PIED,,,,,,,,,,,,,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,8,4,7,8,9.5,3,PIED,,,,,,,,,,,,,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,9,4,7,9,4,4,PIED,,,,,,,,,,,,,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,10,4,7,10,6,4,PIED,,,,,,,,,,,,,,
PIED 04,02Pre,9/14/2023 9:58:03 PM,11,4,7,11,7,4,PIED,,,,,,,,,,,,,,
PIED 04,Pre,7/7/1991 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIED 04,Pre,7/7/1991 12:00:00 AM,1,1,2,,11.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIED 04,Pre,7/7/1991 12:00:00 AM,2,2,3,,3.2,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 13,01Post,10/3/1993 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 13,01Post,10/3/1993 12:00:00 AM,1,1,0,,7,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 13,01Post,10/3/1993 12:00:00 AM,2,1,0,,5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 13,01Post,10/3/1993 12:00:00 AM,3,2,5,,7,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 13,01Year1,5/6/1994 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 13,01Year1,5/6/1994 12:00:00 AM,1,1,0,,7.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 13,01Year1,5/6/1994 12:00:00 AM,2,1,0,,19,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 13,01Year1,5/6/1994 12:00:00 AM,3,2,0,,5.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIED 13,01Year1,5/6/1994 12:00:00 AM,4,3,5,,6.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 13,01Year2,4/25/1995 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 13,01Year2,4/25/1995 12:00:00 AM,1,1,0,,7.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 13,01Year2,4/25/1995 12:00:00 AM,2,1,0,,11,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 13,01Year2,4/25/1995 12:00:00 AM,3,2,0,,3.6,3,PIED,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIED 13,01Year2,4/25/1995 12:00:00 AM,4,3,5,,4,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 13,01Year5,6/11/1998 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 13,01Year5,6/11/1998 12:00:00 AM,1,1,0,,5.4,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 13,01Year5,6/11/1998 12:00:00 AM,2,1,0,,6.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 13,01Year5,6/11/1998 12:00:00 AM,3,2,5,,3.8,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,,,,,,,,,,,,4,100,Brannfors,Brannfors,,,,,True,
PIED 13,02Pre,9/14/2023 11:37:28 PM,1,1,0,1,5.5,4,PIED,,,,,,,,,,,,,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,2,1,0,2,6.5,4,PIED,,,,,,,,,,,,,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,3,2,0,3,3.5,4,PIED,,,,,,,,,,,,,,
PIED 13,02Pre,9/14/2023 11:37:28 PM,4,4,5,4,6,4,PIED,,,,,,,,,,,,,,
PIED 13,Pre,4/27/1993 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIED 13,Pre,4/27/1993 12:00:00 AM,1,1,0,,7,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 13,Pre,4/27/1993 12:00:00 AM,2,1,0,,5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 13,Pre,4/27/1993 12:00:00 AM,3,2,5,,7,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 07,01Post,11/14/1994 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIED 07,01Post,11/14/1994 12:00:00 AM,1,1,0,,6,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 07,01Post,11/14/1994 12:00:00 AM,2,1,0,,6,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 07,01Post,11/14/1994 12:00:00 AM,3,1,0,,10,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 07,01Post,11/14/1994 12:00:00 AM,4,2,0,,20,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 07,01Post,11/14/1994 12:00:00 AM,5,2,0,,13.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 07,01Year1,6/2/1995 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 07,01Year1,6/2/1995 12:00:00 AM,1,1,0,,12,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 07,01Year1,6/2/1995 12:00:00 AM,2,1,0,,7,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 07,01Year1,6/2/1995 12:00:00 AM,3,1,0,,12,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 07,01Year1,6/2/1995 12:00:00 AM,4,2,0,,4.2,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIED 07,01Year1,6/2/1995 12:00:00 AM,5,3,0,,5.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 07,01Year1,6/2/1995 12:00:00 AM,6,3,0,,20,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 07,01Year2,6/17/1996 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 07,01Year2,6/17/1996 12:00:00 AM,1,1,0,,5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 07,01Year2,6/17/1996 12:00:00 AM,2,2,0,,5.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIED 07,01Year2,6/17/1996 12:00:00 AM,3,2,0,,3.2,3,PIED,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIED 07,01Year2,6/17/1996 12:00:00 AM,4,3,0,,37,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 07,01Year5,5/3/1999 12:00:00 AM,1,1,0,,5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,2,1,0,,3.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,3,1,0,,4,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,4,2,2,,3.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,5,3,0,,3.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 07,01Year5,5/3/1999 12:00:00 AM,6,3,0,,24,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,,,,,,,,,,,,4,100,Cierley,Brannfors,,,,,True,
PIED 07,02Pre,9/11/2023 10:37:18 PM,1,1,0,1,9.5,4,PIED,,,,,,,,,,,,,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,2,1,0,2,3.5,4,PIED,,,,,,,,,,,,,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,3,1,0,3,8.5,4,PIED,,,,,,,,,,,,,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,4,2,0,4,8,4,PIED,,,,,,,,,,,,,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,5,2,0,5,4,4,PIED,,,,,,,,,,,,,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,6,3,2,6,4,3,PIED,,,,,,,,,,,,,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,7,3,2,7,4.5,4,PIED,,,,,,,,,,,,,,
PIED 07,02Pre,9/11/2023 10:37:18 PM,8,3,2,8,7.5,3,PIED,,,,,,,,,,,,,,
PIED 07,Pre,6/30/1994 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 07,Pre,6/30/1994 12:00:00 AM,1,1,0,,6.3,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 07,Pre,6/30/1994 12:00:00 AM,2,1,0,,5.3,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 07,Pre,6/30/1994 12:00:00 AM,3,1,0,,4.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 07,Pre,6/30/1994 12:00:00 AM,4,2,0,,27,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 15,01Post,10/3/1993 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 15,01Post,10/3/1993 12:00:00 AM,1,1,0,,4.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 15,01Post,10/3/1993 12:00:00 AM,2,1,0,,3.3,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 15,01Post,10/3/1993 12:00:00 AM,3,1,0,,3.2,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 15,01Post,10/3/1993 12:00:00 AM,4,2,0,,3.8,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIED 15,01Post,10/3/1993 12:00:00 AM,5,2,0,,3.3,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIED 15,01Post,10/3/1993 12:00:00 AM,6,3,1,,5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIED 15,01Post,10/3/1993 12:00:00 AM,7,4,5,,9.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 15,01Year1,7/12/1994 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 15,01Year1,7/12/1994 12:00:00 AM,1,1,0,,4,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 15,01Year1,7/12/1994 12:00:00 AM,2,2,1,,5.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIED 15,01Year1,7/12/1994 12:00:00 AM,3,3,5,,3.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 15,01Year1,7/12/1994 12:00:00 AM,4,3,5,,8.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 15,01Year2,7/10/1995 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 15,01Year2,7/10/1995 12:00:00 AM,1,1,1,,6.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIED 15,01Year2,7/10/1995 12:00:00 AM,2,2,5,,3,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIED 15,01Year5,6/16/1998 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 15,01Year5,6/16/1998 12:00:00 AM,1,1,0,,4,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 15,01Year5,6/16/1998 12:00:00 AM,2,1,0,,5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 15,01Year5,6/16/1998 12:00:00 AM,3,2,0,,3.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIED 15,01Year5,6/16/1998 12:00:00 AM,4,3,1,,3.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIED 15,01Year5,6/16/1998 12:00:00 AM,5,3,1,,4.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIED 15,01Year5,6/16/1998 12:00:00 AM,6,4,5,,4,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 15,01Year5,6/16/1998 12:00:00 AM,7,4,5,,5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,,,,,,,,,,,,4,100,Cierley,Brannfors,,,,,True,
PIED 15,02Pre,9/10/2023 11:48:06 PM,1,1,0,1,4.5,4,PIED,CWD found between 50ft to 100ft,,,,,,,,,,,,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,2,1,0,2,3.5,3,PIED,CWD found between 50ft to 100ft,,,,,,,,,,,,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,3,2,0,3,3.5,4,PIED,CWD found between 50ft to 100ft,,,,,,,,,,,,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,4,2,0,4,4.5,4,PIED,CWD found between 50ft to 100ft,,,,,,,,,,,,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,5,2,0,5,3.5,4,PIED,CWD found between 50ft to 100ft,,,,,,,,,,,,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,6,2,0,6,6.5,4,PIED,CWD found between 50ft to 100ft,,,,,,,,,,,,,
PIED 15,02Pre,9/10/2023 11:48:06 PM,7,4,5,7,7,4,PIED,CWD found between 50ft to 100ft,,,,,,,,,,,,,
PIED 15,Pre,7/29/1993 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,CWD transect length might have been 100 ft (check old hardcopy data),True,
PIED 15,Pre,7/29/1993 12:00:00 AM,1,1,0,,3.2,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 15,Pre,7/29/1993 12:00:00 AM,2,1,0,,3.3,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 15,Pre,7/29/1993 12:00:00 AM,3,1,0,,4.5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 15,Pre,7/29/1993 12:00:00 AM,4,2,0,,3.3,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIED 15,Pre,7/29/1993 12:00:00 AM,5,2,0,,3.8,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIED 15,Pre,7/29/1993 12:00:00 AM,6,3,1,,5,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIED 15,Pre,7/29/1993 12:00:00 AM,7,4,5,,9.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIED 02,01Post,3/8/1995 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 02,01Post,3/8/1995 12:00:00 AM,1,1,0,,11,4,PIED,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIED 02,01Post,3/8/1995 12:00:00 AM,2,2,0,,7.1,3,PIED,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIED 02,01Year1,6/2/1995 12:00:00 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIED 02,01Year1,6/2/1995 12:00:00 AM,1,1,0,,11,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIED 02,01Year1,6/2/1995 12:00:00 AM,2,1,0,,5.5,3,PIED,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
