MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Azimuth,Slope,OneHr,TenHr,HunHr,FWDFuConSt,Comment,UV1,UV2,UV3,NumTran,OneHrTranLen,TenHrTranLen,HunHrTranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited,X
PIPO 36,02Year1,6/28/2020 4:52:37 PM,-2147483645,4,127,5,1,4,1,PIPO,R of PIPO @ 16',,,,,,,,,,,,,,,
PIPO 36,02Year2,6/6/2021 7:30:15 PM,,,,,,,,,,,,,4,6,6,12,Cierley,Lakin,,,,,True,
PIPO 36,02Year2,6/6/2021 7:30:15 PM,1,1,316,8,2,3,0,PIPO,Btwn PIPOs @ 15'; L of PIPO @ 42',,,,,,,,,,,,,,,
PIPO 36,02Year2,6/6/2021 7:30:15 PM,2,2,118,6,0,1,0,PIPO,L of PIPO @ 46',,,,,,,,,,,,,,,
PIPO 36,02Year2,6/6/2021 7:30:15 PM,3,3,247,8,0,0,0,PIPO,L of PIPO @ 67',,,,,,,,,,,,,,,
PIPO 36,02Year2,6/6/2021 7:30:15 PM,4,4,127,5,0,2,1,PIPO,R of PIPO @ 16',,,,,,,,,,,,,,,
PIPO 36,02Year5,6/15/2024 1:00:20 PM,,,,,,,,,,,,,4,6,6,12,Gilmore; Brannfors,Tumicki,horse,,,,True,
PIPO 36,02Year5,6/15/2024 1:00:20 PM,1,1,316,8,0,2,0,PIPO,Btwn PIPOs @ 15'; L of PIPO @ 42',,,,,,,,,,,,,,,
PIPO 36,02Year5,6/15/2024 1:00:20 PM,2,2,118,6,0,0,0,PIPO,L of PIPO @ 46',,,,,,,,,,,,,,,
PIPO 36,02Year5,6/15/2024 1:00:20 PM,3,3,247,8,0,1,1,PIPO,L of PIPO @ 67',,,,,,,,,,,,,,,
PIPO 36,02Year5,6/15/2024 1:00:20 PM,4,4,127,5,1,1,1,PIPO,R of PIPO @ 16',,,,,,,,,,,,,,,
PIPO 36,Pre,7/24/2002 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 36,Pre,7/24/2002 12:00:00 AM,1,1,316,8,4,3,0,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 36,Pre,7/24/2002 12:00:00 AM,2,2,118,6,3,3,0,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 36,Pre,7/24/2002 12:00:00 AM,3,3,247,8,3,2,0,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 36,Pre,7/24/2002 12:00:00 AM,4,4,127,5,5,6,2,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 07,01Post,10/9/1992 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,01Post,10/9/1992 12:00:00 AM,1,1,208,0,0,0,1,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 07,01Post,10/9/1992 12:00:00 AM,2,2,76,1,1,6,0,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 07,01Post,10/9/1992 12:00:00 AM,3,3,276,1,1,2,2,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 07,01Post,10/9/1992 12:00:00 AM,4,4,174,1,2,0,0,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 07,01Year1,9/14/1993 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,01Year1,9/14/1993 12:00:00 AM,1,1,208,0,0,0,1,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 07,01Year1,9/14/1993 12:00:00 AM,2,2,76,1,2,0,0,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 07,01Year1,9/14/1993 12:00:00 AM,3,3,276,1,3,0,2,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 07,01Year1,9/14/1993 12:00:00 AM,4,4,174,1,0,0,0,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 07,01Year2,9/21/1994 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,01Year2,9/21/1994 12:00:00 AM,1,1,208,0,0,0,1,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 07,01Year2,9/21/1994 12:00:00 AM,2,2,76,1,0,3,0,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 07,01Year2,9/21/1994 12:00:00 AM,3,3,276,1,0,7,4,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 07,01Year2,9/21/1994 12:00:00 AM,4,4,174,1,1,0,0,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 07,01Year5,9/12/1997 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,01Year5,9/12/1997 12:00:00 AM,1,1,208,0,0,0,0,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 07,01Year5,9/12/1997 12:00:00 AM,2,2,76,1,4,9,0,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 07,01Year5,9/12/1997 12:00:00 AM,3,3,276,1,3,4,2,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 07,01Year5,9/12/1997 12:00:00 AM,4,4,174,1,2,1,0,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 07,02Post,6/13/2000 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,02Post,6/13/2000 12:00:00 AM,1,1,208,0,1,0,0,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 07,02Post,6/13/2000 12:00:00 AM,2,2,76,1,1,2,0,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 07,02Post,6/13/2000 12:00:00 AM,3,3,276,1,1,4,1,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 07,02Post,6/13/2000 12:00:00 AM,4,4,174,1,0,0,1,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 07,02Year1,5/21/2001 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,02Year1,5/21/2001 12:00:00 AM,1,1,208,0,0,0,0,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 07,02Year1,5/21/2001 12:00:00 AM,2,2,76,1,0,5,0,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 07,02Year1,5/21/2001 12:00:00 AM,3,3,276,1,1,5,1,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 07,02Year1,5/21/2001 12:00:00 AM,4,4,174,1,0,0,1,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 07,02Year2,4/22/2002 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,02Year2,4/22/2002 12:00:00 AM,1,1,208,0,1,0,0,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 07,02Year2,4/22/2002 12:00:00 AM,2,2,76,1,1,2,0,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 07,02Year2,4/22/2002 12:00:00 AM,3,3,276,1,1,5,2,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 07,02Year2,4/22/2002 12:00:00 AM,4,4,174,1,0,0,0,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 07,02Year5,5/19/2005 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,02Year5,5/19/2005 12:00:00 AM,1,1,208,0,2,1,1,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 07,02Year5,5/19/2005 12:00:00 AM,2,2,76,1,0,3,0,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 07,02Year5,5/19/2005 12:00:00 AM,3,3,276,1,0,4,0,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 07,02Year5,5/19/2005 12:00:00 AM,4,4,174,1,0,0,0,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 07,03Post,11/27/2007 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,03Post,11/27/2007 12:00:00 AM,1,1,208,0,2,0,1,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 07,03Post,11/27/2007 12:00:00 AM,2,2,76,1,0,1,0,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 07,03Post,11/27/2007 12:00:00 AM,3,3,276,1,1,1,2,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 07,03Post,11/27/2007 12:00:00 AM,4,4,174,1,0,0,0,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 07,03Year1,5/27/2008 9:34:03 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,03Year1,5/27/2008 9:34:03 AM,-2147483648,1,208,0,0,0,1,PIPO,,,,,,,,,,,,,,,,
PIPO 07,03Year1,5/27/2008 9:34:03 AM,-2147483647,2,76,1,1,0,0,PIPO,,,,,,,,,,,,,,,,
PIPO 07,03Year1,5/27/2008 9:34:03 AM,-2147483646,3,276,1,5,3,0,PIPO,,,,,,,,,,,,,,,,
PIPO 07,03Year1,5/27/2008 9:34:03 AM,-2147483645,4,174,1,0,0,0,PIPO,,,,,,,,,,,,,,,,
PIPO 07,03Year10,5/11/2017 8:51:22 AM,,,,,,,,,,,,,4,6,6,12,TALBERT; McCLURE; JAECKEL,MURDOCH,,,,,True,
PIPO 07,03Year10,5/11/2017 8:51:22 AM,-2147483648,1,208,0,1,1,1,PIPO,,,,,,,,,,,,,,,,
PIPO 07,03Year10,5/11/2017 8:51:22 AM,-2147483647,2,76,1,1,4,0,PIPO,L of PIPO # 72 @ 16'; L of PIED @ 47',,,,,,,,,,,,,,,
PIPO 07,03Year10,5/11/2017 8:51:22 AM,-2147483646,3,264,1,10,5,2,PIPO,R of PIEDs @ 76' & 89',,,,,,,,,,,,,,,
PIPO 07,03Year10,5/11/2017 8:51:22 AM,-2147483645,4,174,1,1,2,0,PIPO,L of PIPO @ 40',,,,,,,,,,,,,,,
PIPO 07,03Year2,6/1/2009 1:25:46 PM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,03Year2,6/1/2009 1:25:46 PM,-2147483648,1,208,0,0,0,1,PIPO,,,,,,,,,,,,,,,,
PIPO 07,03Year2,6/1/2009 1:25:46 PM,-2147483647,2,76,1,1,0,0,PIPO,,,,,,,,,,,,,,,,
PIPO 07,03Year2,6/1/2009 1:25:46 PM,-2147483646,3,264,1,4,2,0,PIPO,,,,,,,,,,,,,,,,
PIPO 07,03Year2,6/1/2009 1:25:46 PM,-2147483645,4,174,1,1,0,0,PIPO,,,,,,,,,,,,,,,,
PIPO 07,03Year5,5/17/2012 3:07:17 PM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,03Year5,5/17/2012 3:07:17 PM,-2147483648,1,208,0,0,0,1,PIPO,,,,,,,,,,,,,,,,
PIPO 07,03Year5,5/17/2012 3:07:17 PM,-2147483647,2,76,1,1,3,0,PIPO,,,,,,,,,,,,,,,,
PIPO 07,03Year5,5/17/2012 3:07:17 PM,-2147483646,3,264,1,3,5,2,PIPO,,,,,,,,,,,,,,,,
PIPO 07,03Year5,5/17/2012 3:07:17 PM,-2147483645,4,174,1,0,0,0,PIPO,,,,,,,,,,,,,,,,
PIPO 07,Pre,9/9/1992 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 07,Pre,9/9/1992 12:00:00 AM,1,1,208,0,0,0,1,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 07,Pre,9/9/1992 12:00:00 AM,2,2,76,1,4,5,2,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 07,Pre,9/9/1992 12:00:00 AM,3,3,276,1,7,4,2,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 07,Pre,9/9/1992 12:00:00 AM,4,4,174,1,2,0,0,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 30,01Post,11/17/2005 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 30,01Post,11/17/2005 12:00:00 AM,1,1,248,4,4,3,0,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 30,01Post,11/17/2005 12:00:00 AM,2,2,309,3,2,1,2,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 30,01Post,11/17/2005 12:00:00 AM,3,3,165,3,1,0,0,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 30,01Post,11/17/2005 12:00:00 AM,4,4,355,2,2,2,2,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 30,01Year1,6/15/2006 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 30,01Year1,6/15/2006 12:00:00 AM,1,1,248,4,3,1,0,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 30,01Year1,6/15/2006 12:00:00 AM,2,2,309,3,3,1,0,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 30,01Year1,6/15/2006 12:00:00 AM,3,3,165,3,2,1,0,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 30,01Year1,6/15/2006 12:00:00 AM,4,4,355,2,1,1,0,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 30,01Year10,6/4/2015 8:23:16 AM,,,,,,,,,,,,,4,6,6,12,LEACH,HAMBY,,,,,True,
PIPO 30,01Year10,6/4/2015 8:23:16 AM,-2147483648,1,248,4,17,5,1,PIPO,R of PIED @ 10'; R of JUOS @ 58'; R of JUOS @ 87',,,,,,,,,,,,,,,
PIPO 30,01Year10,6/4/2015 8:23:16 AM,-2147483647,2,309,3,3,1,2,PIPO,L of QUGA @ 26'; R of PIPO @ 80',,,,,,,,,,,,,,,
PIPO 30,01Year10,6/4/2015 8:23:16 AM,-2147483646,3,165,3,3,0,0,PIPO,L of PIED @ 90',,,,,,,,,,,,,,,
PIPO 30,01Year10,6/4/2015 8:23:16 AM,-2147483645,4,355,2,4,1,3,PIPO,L of JUOS @ 9'; R of all others,,,,,,,,,,,,,,,
PIPO 30,01Year2,6/25/2007 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 30,01Year2,6/25/2007 12:00:00 AM,1,1,248,4,6,1,0,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 30,01Year2,6/25/2007 12:00:00 AM,2,2,309,3,4,0,1,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 30,01Year2,6/25/2007 12:00:00 AM,3,3,165,3,3,0,0,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 30,01Year2,6/25/2007 12:00:00 AM,4,4,355,2,3,0,2,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 30,01Year5,6/1/2010 4:38:59 PM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 30,01Year5,6/1/2010 4:38:59 PM,-2147483648,1,248,4,12,6,0,PIPO,,,,,,,,,,,,,,,,
PIPO 30,01Year5,6/1/2010 4:38:59 PM,-2147483647,2,309,3,0,1,1,PIPO,,,,,,,,,,,,,,,,
PIPO 30,01Year5,6/1/2010 4:38:59 PM,-2147483646,3,165,3,1,1,0,PIPO,,,,,,,,,,,,,,,,
PIPO 30,01Year5,6/1/2010 4:38:59 PM,-2147483645,4,355,2,5,1,1,PIPO,,,,,,,,,,,,,,,,
PIPO 30,02Post,7/10/2019 10:59:07 AM,,,,,,,,,,,,,4,6,6,12,KLEIN;  RONSANI,RIOS,,,,,True,
PIPO 30,02Post,7/10/2019 10:59:07 AM,-2147483648,1,248,4,2,1,0,PIPO,R of PIED @ 10'; L of JUOS @ 36'; R of JUOS @ 58'; R of JUOS @ 87',,,,,,,,,,,,,,,
PIPO 30,02Post,7/10/2019 10:59:07 AM,-2147483647,2,309,3,1,2,1,PIPO,L of QUGA @ 26'; R of PIPO @ 80',,,,,,,,,,,,,,,
PIPO 30,02Post,7/10/2019 10:59:07 AM,-2147483646,3,165,3,1,3,0,PIPO,L of PIED @ 90',,,,,,,,,,,,,,,
PIPO 30,02Post,7/10/2019 10:59:07 AM,-2147483645,4,355,2,3,0,0,PIPO,CROSSES Q3-Q2 @ 26.9,,,,,,,,,,,,,,,
PIPO 30,02Year1,6/24/2020 7:43:34 AM,,,,,,,,,,,,,4,6,6,12,LALOR; SMITH; ENGBRING; PLUMLEE,LALOR,,,,,True,
PIPO 30,02Year1,6/24/2020 7:43:34 AM,-2147483648,1,248,4,1,2,0,PIPO,R of PIED @ 10'; L of JUOS @ 36'; R of JUOS @ 58'; R of JUOS @ 87',,,,,,,,,,,,,,,
PIPO 30,02Year1,6/24/2020 7:43:34 AM,-2147483647,2,309,3,0,0,1,PIPO,L of QUGA @ 26'; R of PIPO @ 80',,,,,,,,,,,,,,,
PIPO 30,02Year1,6/24/2020 7:43:34 AM,-2147483646,3,165,3,0,2,0,PIPO,L of PIED @ 90',,,,,,,,,,,,,,,
PIPO 30,02Year1,6/24/2020 7:43:34 AM,-2147483645,4,355,2,4,0,0,PIPO,CROSSES Q3-Q2 @ 26.9,,,,,,,,,,,,,,,
PIPO 30,02Year2,6/6/2021 12:35:10 PM,,,,,,,,,,,,,4,6,6,12,Cierley; Smith,Lakin,,,,,True,
PIPO 30,02Year2,6/6/2021 12:35:10 PM,1,1,248,4,1,0,0,PIPO,R of PIED @ 10'; L of JUOS @ 36'; R of JUOS @ 58'; R of JUOS @ 87',,,,,,,,,,,,,,,
PIPO 30,02Year2,6/6/2021 12:35:10 PM,2,2,309,3,1,0,0,PIPO,L of QUGA @ 26'; R of PIPO @ 80',,,,,,,,,,,,,,,
PIPO 30,02Year2,6/6/2021 12:35:10 PM,3,3,165,3,1,1,0,PIPO,L of PIED @ 90',,,,,,,,,,,,,,,
PIPO 30,02Year2,6/6/2021 12:35:10 PM,4,4,355,2,2,0,0,PIPO,Crosses Q3-Q2 @ 26.9 m,,,,,,,,,,,,,,,
PIPO 30,02Year5,6/15/2024 12:55:12 PM,,,,,,,,,,,,,4,6,6,12,Brannfors,Tumicki,Horse,,,,True,
PIPO 30,02Year5,6/15/2024 12:55:12 PM,1,1,248,4,2,3,1,PIPO,R of PIED @ 10'; L of JUOS @ 36'; R of JUOS @ 58'; R of JUOS @ 87',,,,,,,,,,,,,,,
PIPO 30,02Year5,6/15/2024 12:55:12 PM,2,2,309,3,1,4,1,PIPO,L of QUGA @ 26'; R of PIPO @ 80',,,,,,,,,,,,,,,
PIPO 30,02Year5,6/15/2024 12:55:12 PM,3,3,165,3,4,2,0,PIPO,L of PIED @ 90',,,,,,,,,,,,,,,
PIPO 30,02Year5,6/15/2024 12:55:12 PM,4,4,355,2,2,0,0,PIPO,Crosses Q3-Q2 @ 26.9 m,,,,,,,,,,,,,,,
PIPO 30,PR01,6/12/2001 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 30,PR01,6/12/2001 12:00:00 AM,1,1,248,4,5,10,0,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 30,PR01,6/12/2001 12:00:00 AM,2,2,309,3,9,0,1,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 30,PR01,6/12/2001 12:00:00 AM,3,3,165,3,4,4,0,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 30,PR01,6/12/2001 12:00:00 AM,4,4,355,2,5,1,2,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 30,Pre,6/19/2005 12:00:00 AM,1,1,248,4,6,4,0,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,2,2,309,3,6,0,2,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,3,3,165,3,2,4,0,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 30,Pre,6/19/2005 12:00:00 AM,4,4,355,2,1,1,1,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 41,01Post,10/19/2010 10:35:55 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 41,01Post,10/19/2010 10:35:55 AM,-2147483648,1,306,0,0,2,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Post,10/19/2010 10:35:55 AM,-2147483647,2,334,0,2,2,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Post,10/19/2010 10:35:55 AM,-2147483646,3,298,0,2,1,1,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Post,10/19/2010 10:35:55 AM,-2147483645,4,168,0,2,1,1,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Year1,5/11/2011 3:50:29 PM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 41,01Year1,5/11/2011 3:50:29 PM,-2147483648,1,306,0,0,0,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Year1,5/11/2011 3:50:29 PM,-2147483647,2,334,0,1,5,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Year1,5/11/2011 3:50:29 PM,-2147483646,3,298,0,1,0,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Year1,5/11/2011 3:50:29 PM,-2147483645,4,168,0,0,3,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Year10,6/25/2020 4:52:26 PM,,,,,,,,,,,,,4,6,6,12,KNAUF;  DREHER; STELLER;  ROSENBURG,Lakin,,,,,True,
PIPO 41,01Year10,6/25/2020 4:52:26 PM,-2147483648,1,306,0,2,3,0,PIPO,R of QUGA patch @ 75'; R of JUOS @86',,,,,,,,,,,,,,,
PIPO 41,01Year10,6/25/2020 4:52:26 PM,-2147483647,2,334,0,3,6,0,PIPO,R of PIPO @ 49' R of forked QUGA @ 86',,,,,,,,,,,,,,,
PIPO 41,01Year10,6/25/2020 4:52:26 PM,-2147483646,3,298,0,1,2,0,PIPO,L of PIPO at 61',,,,,,,,,,,,,,,
PIPO 41,01Year10,6/25/2020 4:52:26 PM,-2147483645,4,168,0,0,0,1,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Year2,5/21/2012 2:10:44 PM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 41,01Year2,5/21/2012 2:10:44 PM,-2147483648,1,306,0,0,1,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Year2,5/21/2012 2:10:44 PM,-2147483647,2,334,0,1,4,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Year2,5/21/2012 2:10:44 PM,-2147483646,3,298,0,0,0,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Year2,5/21/2012 2:10:44 PM,-2147483645,4,168,0,0,0,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,01Year5,6/3/2015 3:49:31 PM,,,,,,,,,,,,,4,6,6,12,LEACH;  HAMBY,KOEHLER,,,,,True,
PIPO 41,01Year5,6/3/2015 3:49:31 PM,-2147483648,1,306,0,2,2,0,PIPO,R of QUGA patch @ 75'; R of JUOS @86',,,,,,,,,,,,,,,
PIPO 41,01Year5,6/3/2015 3:49:31 PM,-2147483647,2,334,0,0,5,0,PIPO,R of PIPO @ 49' R of forked QUGA @ 86',,,,,,,,,,,,,,,
PIPO 41,01Year5,6/3/2015 3:49:31 PM,-2147483646,3,298,0,3,0,0,PIPO,L of PIPO at 61',,,,,,,,,,,,,,,
PIPO 41,01Year5,6/3/2015 3:49:31 PM,-2147483645,4,168,0,1,10,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,Pre,6/2/2010 1:40:40 PM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 41,Pre,6/2/2010 1:40:40 PM,-2147483648,1,306,0,0,4,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,Pre,6/2/2010 1:40:40 PM,-2147483647,2,334,0,1,3,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,Pre,6/2/2010 1:40:40 PM,-2147483646,3,298,0,1,1,0,PIPO,,,,,,,,,,,,,,,,
PIPO 41,Pre,6/2/2010 1:40:40 PM,-2147483645,4,168,0,2,2,0,PIPO,,,,,,,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 25,01Post,5/23/2006 12:00:00 AM,1,1,211,9,1,0,6,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,2,2,330,1,3,0,4,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,3,3,38,8,0,0,0,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 25,01Post,5/23/2006 12:00:00 AM,4,4,75,11,2,2,0,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,1,1,211,9,0,0,3,PIPO,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,2,2,330,1,2,3,1,PIPO,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,3,3,38,8,0,0,1,PIPO,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,4,4,75,11,4,3,0,PIPO,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
