MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Slope,LogNum,Dia,DecayCl,CWDFuConSt,Comment,UV1,UV2,UV3,NumTran,TranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited,X
PIEN 11,Pre,9/16/2001 12:00:00 AM,23,3,6,,3.5,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIEN 11,Pre,9/16/2001 12:00:00 AM,24,4,37,,3.5,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIEN 11,Pre,9/16/2001 12:00:00 AM,25,4,37,,3,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIEN 11,Pre,9/16/2001 12:00:00 AM,26,4,37,,4,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIEN 11,Pre,9/16/2001 12:00:00 AM,27,4,37,,3.5,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,,,,,,,,,,,,4,50,Brannfors; Page,McClure,,,,,True,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483648,1,6,1,9.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483647,1,6,2,8,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483646,1,6,3,11.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483645,2,1,4,14,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483644,2,1,5,4,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483643,2,1,6,3,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483642,3,19,7,4,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483641,3,19,8,5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483640,3,19,9,9.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483639,3,19,10,5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483638,3,19,11,6,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483637,3,19,12,4.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483636,4,8,13,6.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483635,4,8,14,4.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483634,4,8,15,3.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483633,4,8,16,6.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483632,4,8,17,3,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483631,4,8,18,3,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483630,4,8,19,11,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483629,4,8,20,10,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483628,4,8,21,10.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Post,11/17/2017 2:44:07 PM,-2147483627,4,8,22,14.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,,,,,,,,,,,,4,50,DANG;  MURDOCH,MURDOCH,,,,,True,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483648,1,6,1,18,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483647,1,6,2,12,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483646,1,6,3,7,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483645,1,6,4,11.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483644,2,1,5,17,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483643,2,1,6,4.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483642,2,1,7,4.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483641,2,1,8,15.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483640,4,8,9,7.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483639,4,8,10,5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483638,4,8,11,3.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483637,4,8,12,7,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483636,4,8,13,3,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483635,4,8,14,5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483634,4,8,15,11.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483633,4,8,16,11,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483632,4,8,17,11,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483631,4,8,18,15,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483630,3,19,19,5.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483629,3,19,20,6,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483628,3,19,21,5.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483627,3,19,22,10,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483626,3,19,23,4.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483625,3,19,24,4.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,,,,,,,,,,,,4,50,KLEIN;  RONSANI,RIOS,,,,,True,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483648,1,6,1,9.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483647,1,6,2,7,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483646,1,6,3,13,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483645,1,6,4,11,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483644,2,1,5,13.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483643,2,1,6,3.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483642,2,1,7,14,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483641,3,19,8,4,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483640,3,19,9,4.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483639,3,19,10,10.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483638,3,19,11,5.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483637,3,19,12,6,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483636,3,19,13,6,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483635,4,8,14,6.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483634,4,8,15,4,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483633,4,8,16,3.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483632,4,8,17,6,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483631,4,8,18,12.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483630,4,8,19,10.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483629,4,8,20,11,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483628,4,8,21,13.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,,,,,,,,,,,,4,50,Coppe; Humphrey,Brannfors,,,,,True,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,1,1,6,1,12,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,2,1,6,2,9,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,3,2,1,3,12,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,4,2,1,4,3.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,5,3,19,5,4,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,6,3,19,6,3,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,7,3,19,7,8.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,8,3,19,8,3,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,9,4,8,9,7,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,10,4,8,10,4,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,11,4,8,11,3.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,12,4,8,12,6.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,13,4,8,13,5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,14,4,8,14,10,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,15,4,8,15,11,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,16,4,8,16,9.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,17,4,8,17,14,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIEN 10,PR01,9/14/2001 12:00:00 AM,1,1,9,,12,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,2,1,9,,7,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,3,1,9,,10,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,4,1,9,,6,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,5,1,9,,8,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,6,1,9,,10,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,7,2,41,,11,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,8,2,41,,4,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,9,2,41,,3.5,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,10,2,41,,14,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,11,2,41,,3.1,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,12,2,41,,8,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,13,2,41,,5.5,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,14,2,41,,6,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,15,3,35,,3.1,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,16,3,35,,5,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,17,3,35,,5,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,18,3,35,,6,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,19,4,30,,3.5,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,20,4,30,,3.5,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,21,4,30,,3.5,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,22,4,30,,4.5,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,,,,,,,,,,,,4,50,,,,,,,True,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483648,1,9,,11,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483647,1,9,,9,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483646,2,41,,6.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483645,2,41,,4.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483644,2,41,,7,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483643,2,41,,13,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483642,2,41,,16.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483641,3,35,,6,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483640,3,35,,5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483639,3,35,,9,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483638,3,35,,5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483637,4,30,,13,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483636,4,30,,3.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483635,4,30,,3.1,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483634,4,30,,3.1,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483633,4,30,,3.1,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,,,,,,,,,,,,4,50,Brannfors; Peach,Byrne/Byrne; Peach,,,,,True,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483648,1,9,,8.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483647,1,9,,6,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483646,1,9,,11,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483645,2,41,,3.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483644,2,41,,15,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483643,2,41,,5.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483642,2,41,,3.1,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483641,2,41,,12,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483640,3,35,,4,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483639,3,35,,9,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483638,3,35,,6,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483637,3,35,,4.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483636,4,30,,10.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483635,4,30,,9.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483634,4,30,,3.1,3,PIEN,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483633,4,30,,11,4,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,,,,,,,,,,,,4,50,BRANNFORS; McCLURE,TALBERT,,,,,True,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483648,1,6,1,9.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483647,1,6,2,8,3,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483646,1,6,3,11.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483645,2,1,4,15,4,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483644,2,1,5,4,4,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483643,2,1,6,3,4,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483642,3,19,7,4,3,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483641,3,19,8,5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483640,3,19,9,9.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483639,3,19,10,5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483638,3,19,11,6,4,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483637,3,19,12,4.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483636,4,8,13,6.5,4,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483635,4,8,14,4.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483634,4,8,15,3.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483633,4,8,16,6.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483632,4,8,17,3,3,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483631,4,8,18,3,3,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483630,4,8,19,11,3,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483629,4,8,20,10,4,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483628,4,8,21,10.5,3,PIEN,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483627,4,8,22,14.5,4,PIEN,,,,,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIEN 05,01Post,7/22/2000 12:00:00 AM,1,1,3,,12,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,2,1,3,,16,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,3,2,6,,11,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,4,2,6,,8,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,5,3,10,,4,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,6,3,10,,4,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,7,3,10,,13,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,8,3,10,,7,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,9,3,10,,4,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,10,4,20,,6,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,1,1,3,,13,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,2,1,3,,15.5,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,3,2,6,,8.5,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,4,2,6,,11,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,5,3,10,,4.5,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,6,3,10,,7.5,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,7,3,10,,3.5,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,8,3,10,,3,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,9,3,10,,4,3,PIEN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,10,4,20,,5.5,4,PIEN,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483648,1,3,,9,3,PIEN,,,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483647,1,3,,6,3,PIEN,,,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483646,1,3,,3.5,3,PIEN,,,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483645,1,3,,9,3,PIEN,,,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483644,1,3,,6,3,PIEN,,,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483643,1,3,,8.5,3,PIEN,,,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483642,1,3,,4,3,PIEN,,,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483641,1,3,,5,3,PIEN,,,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483640,1,3,,5.5,3,PIEN,,,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483639,1,3,,3.5,3,PIEN,,,,,,,,,,,,,,
