MacroPlot.Name,Date,Index,Transect,SampLoc,OffSet,LittDep,DuffDep,FuelbedDep,DLFuConSt,Comment,UV1,UV2,UV3,NumTran,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited,X
PIPN 17,8/14/2024 3:11:36 PM,25,3,20,False,0.8,0.7,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,26,3,25,False,0.9,0.5,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,27,3,30,False,1.1,0.9,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,28,3,35,False,0.6,0.6,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,29,3,40,False,0.4,0.6,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,30,3,45,False,1.2,0.9,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,31,4,1,False,1.1,2.1,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,32,4,5,False,1,1.3,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,33,4,10,False,0.9,0.4,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,34,4,15,False,1.1,0.8,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,35,4,20,False,0.8,0.7,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,36,4,25,False,1,1.4,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,37,4,30,False,0.8,0.8,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,38,4,35,False,1.4,1.3,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,39,4,40,False,1,0.9,,PIPN,,,,,,,,,,,,,
PIPN 17,8/14/2024 3:11:36 PM,40,4,45,False,0.9,1.4,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,,,,,,,,,,,,,4,Brannfors; Westfahl,Gilmore,,,,,True,
PIPN 21,8/13/2024 3:15:01 PM,1,1,1,False,0.3,0.1,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,2,1,5,False,2.1,1.7,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,3,1,10,False,0.4,0.1,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,4,1,15,False,1.5,1.6,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,5,1,20,False,1.4,0.4,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,6,1,25,False,1.8,0.6,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,7,1,30,False,0.9,0.3,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,8,1,35,False,0.9,0.3,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,9,1,40,False,1.3,1,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,10,1,45,False,1.7,0.4,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,11,2,1,False,0.7,1,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,12,2,5,False,1.4,0.6,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,13,2,10,False,1.3,0.3,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,14,2,15,False,1.2,0.5,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,15,2,20,False,0.7,0.6,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,16,2,25,False,0.7,0.4,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,17,2,30,False,2.4,0.6,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,18,2,35,False,3.5,1.1,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,19,2,40,False,1.3,0.6,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,20,2,45,False,1.8,1.2,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,21,3,1,False,1.2,0.5,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,22,3,5,False,1.3,0.7,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,23,3,10,False,1.3,0.6,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,24,3,15,False,1,1.7,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,25,3,20,False,0.7,0.2,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,26,3,25,False,1.3,0.4,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,27,3,30,False,0.8,0.1,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,28,3,35,False,1.2,1.8,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,29,3,40,False,1.2,0.6,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,30,3,45,False,1.1,0.5,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,31,4,1,False,0.9,0.8,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,32,4,5,False,0.9,2.4,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,33,4,10,False,1.2,1.9,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,34,4,15,False,1.1,0.3,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,35,4,20,False,1.3,0.7,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,36,4,25,False,0.9,0.3,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,37,4,30,False,1.4,1.5,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,38,4,35,False,2.1,1.6,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,39,4,40,False,1.9,1.8,,PIPN,,,,,,,,,,,,,
PIPN 21,8/13/2024 3:15:01 PM,40,4,45,False,2.1,1.3,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,,,,,,,,,,,,,4,Tumicki; Brannfors,Brannfors,,,,,True,
PIPN 06,8/13/2024 3:05:45 PM,1,1,1,False,1.5,0.2,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,2,1,5,False,1.6,0.1,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,3,1,10,False,0.4,0.1,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,4,1,15,False,1.8,0.2,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,5,1,20,False,2.7,0.2,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,6,1,25,False,1.4,0.2,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,7,1,30,False,1.7,0.3,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,8,1,35,False,2.5,1.3,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,9,1,40,False,1.2,0.7,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,10,1,45,False,1.5,0.9,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,11,2,1,False,0.6,0.2,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,12,2,5,False,0.3,1.5,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,13,2,10,False,1,0.9,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,14,2,15,False,0.7,0.3,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,15,2,20,False,1.6,0.3,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,16,2,25,False,0.8,1.1,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,17,2,30,False,2.6,2,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,18,2,35,False,1.5,0.9,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,19,2,40,False,0.5,0.1,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,20,2,45,False,1.1,1,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,21,3,1,False,1.3,0.8,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,22,3,5,False,0.4,0.5,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,23,3,10,False,1.5,1,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,24,3,15,False,1,0.9,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,25,3,20,False,1.4,0.6,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,26,3,25,False,1.3,1.4,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,27,3,30,False,1.5,0.4,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,28,3,35,False,0.8,1,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,29,3,40,False,0.7,1.2,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,30,3,45,False,0.5,0.3,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,31,4,1,False,1,0.1,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,32,4,5,False,1.1,0.8,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,33,4,10,False,1.2,0.9,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,34,4,15,False,1,0.2,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,35,4,20,False,0.9,0.2,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,36,4,25,False,1.1,0.4,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,37,4,30,False,1,0.1,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,38,4,35,False,0.4,0,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,39,4,40,False,0.9,0.5,,PIPN,,,,,,,,,,,,,
PIPN 06,8/13/2024 3:05:45 PM,40,4,45,False,0.5,0.3,,PIPN,,,,,,,,,,,,,
